ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyQuestion,SurveyResponse,SurveyRT
99,Night,7.006,11.495,0,U_Amb_R,Sample,18.501,11.495,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,11.599,0,U_Amb_R,Sample,18.605,11.599,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,11.696,0,U_Amb_R,Sample,18.702,11.696,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,11.795,0,U_Amb_R,Sample,18.801,11.795,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,11.898,0,U_Amb_R,Sample,18.905,11.898,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,11.998,0,U_Amb_R,Sample,19.005,11.998,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,12.095,0,U_Amb_R,Sample,19.101,12.095,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,12.201,0,U_Amb_R,Sample,19.207,12.201,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,12.295,0,U_Amb_R,Sample,19.301,12.295,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,12.399,0,U_Amb_R,Sample,19.405,12.399,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,12.499,0,U_Amb_R,Sample,19.505,12.498,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,12.595,0,U_Amb_R,Sample,19.602,12.595,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,12.7,0,U_Amb_R,Sample,19.707,12.7,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,12.799,0,U_Amb_R,Sample,19.805,12.799,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,12.895,0,U_Amb_R,Sample,19.901,12.895,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,12.996,0,U_Amb_R,Sample,20.002,12.996,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,13.098,0,U_Amb_R,Sample,20.104,13.098,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,13.198,0,U_Amb_R,Sample,20.204,13.198,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,13.3,0,U_Amb_R,Sample,20.306,13.3,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,13.398,0,U_Amb_R,Sample,20.404,13.398,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,13.496,0,U_Amb_R,Sample,20.503,13.496,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,13.601,0,U_Amb_R,Sample,20.607,13.601,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,13.7,0,U_Amb_R,Sample,20.706,13.7,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,13.797,0,U_Amb_R,Sample,20.804,13.797,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,13.895,0,U_Amb_R,Sample,20.901,13.895,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,14,0,U_Amb_R,Sample,21.007,14,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,14.096,0,U_Amb_R,Sample,21.102,14.096,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,14.195,0,U_Amb_R,Sample,21.201,14.195,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,14.295,0,U_Amb_R,Sample,21.301,14.295,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,14.397,0,U_Amb_R,Sample,21.403,14.397,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,14.498,0,U_Amb_R,Sample,21.504,14.498,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,14.599,0,U_Amb_R,Sample,21.605,14.599,0.417,0.868,75.692,,46.898,1,Unknown,15.301,8.295,PostTrialQuestion,Red,1.321
99,Night,7.006,14.923,1,E_Red_R,Sample,21.93,0,0,0.874,-0.002,,3.823,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,14.944,1,E_Red_R,Sample,21.95,0.02,0,0.874,-0.002,,3.823,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,14.953,1,E_Red_R,Sample,21.96,0.03,0,0.842,-0.002,,3.354,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,14.996,1,E_Red_R,Sample,22.003,0.073,0,0.844,-0.002,,0.089,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,15.1,1,E_Red_R,Sample,22.106,0.177,0,0.852,-0.002,,0.23,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,15.198,1,E_Red_R,Sample,22.204,0.275,0,0.861,-0.002,,0.191,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,15.296,1,E_Red_R,Sample,22.302,0.373,0,0.868,-0.002,,0.096,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,15.398,1,E_Red_R,Sample,22.405,0.475,0,0.87,-0.002,,0.018,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,15.501,1,E_Red_R,Sample,22.508,0.578,0,0.87,-0.002,,0.021,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,15.6,1,E_Red_R,Sample,22.606,0.677,0,0.869,-0.002,,0.032,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,15.698,1,E_Red_R,Sample,22.704,0.774,0,0.868,0,,0.127,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,15.799,1,E_Red_R,Sample,22.806,0.876,0,0.867,0.013,,0.466,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,15.895,1,E_Red_R,Sample,22.901,0.972,0.001,0.867,0.043,,1.013,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,15.997,1,E_Red_R,Sample,23.003,1.073,0.007,0.867,0.104,,1.691,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,16.096,1,E_Red_R,Sample,23.102,1.173,0.018,0.868,0.191,,2.354,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,16.198,1,E_Red_R,Sample,23.204,1.274,0.032,0.868,0.312,,3.029,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,16.297,1,E_Red_R,Sample,23.303,1.373,0.045,0.868,0.459,,3.704,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,16.398,1,E_Red_R,Sample,23.404,1.475,0.053,0.868,0.641,,4.375,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,16.5,1,E_Red_R,Sample,23.506,1.577,0.059,0.868,0.856,,5.047,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,16.595,1,E_Red_R,Sample,23.601,1.672,0.064,0.868,1.083,,5.718,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,16.7,1,E_Red_R,Sample,23.706,1.776,0.07,0.868,1.367,,6.39,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,16.797,1,E_Red_R,Sample,23.803,1.874,0.077,0.868,1.657,,7.061,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,16.897,1,E_Red_R,Sample,23.903,1.973,0.084,0.868,1.986,,7.733,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,16.998,1,E_Red_R,Sample,24.004,2.075,0.093,0.868,2.35,,8.404,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,17.101,1,E_Red_R,Sample,24.108,2.178,0.102,0.868,2.756,,9.075,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,17.199,1,E_Red_R,Sample,24.205,2.275,0.111,0.868,3.165,,9.746,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,17.301,1,E_Red_R,Sample,24.307,2.378,0.122,0.868,3.627,,10.416,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,17.401,1,E_Red_R,Sample,24.407,2.477,0.132,0.868,4.106,,11.087,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,17.497,1,E_Red_R,Sample,24.503,2.574,0.143,0.868,4.595,,11.76,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,17.597,1,E_Red_R,Sample,24.603,2.674,0.156,0.869,5.134,,12.43,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,17.696,1,E_Red_R,Sample,24.702,2.772,0.168,0.869,5.695,,13.1,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,17.799,1,E_Red_R,Sample,24.805,2.875,0.182,0.868,6.313,,13.77,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,17.896,1,E_Red_R,Sample,24.902,2.972,0.196,0.868,6.924,,14.44,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,17.996,1,E_Red_R,Sample,25.002,3.073,0.219,0.868,7.584,,15.091,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,18.101,1,E_Red_R,Sample,25.107,3.177,0.266,0.868,8.307,,15.735,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,18.198,1,E_Red_R,Sample,25.204,3.274,0.318,0.868,8.997,,16.407,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,18.3,1,E_Red_R,Sample,25.306,3.376,0.369,0.868,9.758,,17.075,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,18.395,1,E_Red_R,Sample,25.401,3.472,0.416,0.868,10.499,,17.744,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,18.495,1,E_Red_R,Sample,25.501,3.571,0.468,0.868,11.301,,18.412,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,18.596,1,E_Red_R,Sample,25.602,3.673,0.523,0.868,12.149,,19.081,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,18.701,1,E_Red_R,Sample,25.707,3.777,0.583,0.868,13.056,,19.749,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,18.801,1,E_Red_R,Sample,25.807,3.878,0.642,0.868,13.955,,20.415,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,18.897,1,E_Red_R,Sample,25.903,3.974,0.696,0.868,14.837,,21.083,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,19.003,1,E_Red_R,Sample,26.009,4.079,0.76,0.868,15.852,,21.751,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,19.096,1,E_Red_R,Sample,26.102,4.173,0.816,0.868,16.77,,22.417,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,19.201,1,E_Red_R,Sample,26.207,4.277,0.878,0.868,17.835,,23.084,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,19.295,1,E_Red_R,Sample,26.301,4.372,0.934,0.868,18.817,,23.75,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,19.401,1,E_Red_R,Sample,26.408,4.478,0.997,0.868,19.963,,24.415,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,19.497,1,E_Red_R,Sample,26.504,4.574,1.049,0.868,21.019,,25.081,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,19.596,1,E_Red_R,Sample,26.602,4.673,1.101,0.868,22.138,,25.74,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,19.695,1,E_Red_R,Sample,26.702,4.772,1.144,0.868,23.293,,26.406,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,19.799,1,E_Red_R,Sample,26.805,4.875,1.186,0.868,24.527,,27.071,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,19.9,1,E_Red_R,Sample,26.906,4.976,1.224,0.868,25.768,,27.734,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,19.998,1,E_Red_R,Sample,27.004,5.074,1.256,0.868,26.993,,28.4,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,20.1,1,E_Red_R,Sample,27.106,5.176,1.281,0.868,28.308,,29.063,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,20.199,1,E_Red_R,Sample,27.206,5.276,1.301,0.868,29.617,,29.722,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,20.297,1,E_Red_R,Sample,27.304,5.374,1.311,0.868,30.928,,30.386,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,20.397,1,E_Red_R,Sample,27.403,5.474,1.309,0.868,32.293,,31.036,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,20.499,1,E_Red_R,Sample,27.505,5.576,1.295,0.868,33.723,,31.701,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,20.597,1,E_Red_R,Sample,27.603,5.673,1.272,0.868,35.122,,32.348,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,20.699,1,E_Red_R,Sample,27.705,5.776,1.225,0.868,36.614,,33.006,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,20.801,1,E_Red_R,Sample,27.807,5.877,1.17,0.868,38.136,,33.669,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,20.899,1,E_Red_R,Sample,27.905,5.975,1.109,0.868,39.614,,34.287,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,21,1,E_Red_R,Sample,28.006,6.077,1.035,0.868,41.187,,34.728,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,21.097,1,E_Red_R,TrialEnd,28.103,6.173,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,21.097,1,E_Red_R,Sample,28.103,6.174,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,21.195,1,E_Red_R,Sample,28.202,6.272,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,21.3,1,E_Red_R,Sample,28.306,6.377,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,21.399,1,E_Red_R,Sample,28.405,6.475,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,21.496,1,E_Red_R,Sample,28.502,6.573,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,21.599,1,E_Red_R,Sample,28.606,6.676,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,21.697,1,E_Red_R,Sample,28.703,6.774,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,21.796,1,E_Red_R,Sample,28.802,6.873,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,21.897,1,E_Red_R,Sample,28.903,6.974,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,22.002,1,E_Red_R,Sample,29.008,7.079,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,22.094,1,E_Red_R,Sample,29.101,7.171,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,22.199,1,E_Red_R,Sample,29.206,7.276,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,22.298,1,E_Red_R,Sample,29.305,7.375,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,22.4,1,E_Red_R,Sample,29.407,7.477,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,22.5,1,E_Red_R,Sample,29.506,7.577,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,22.599,1,E_Red_R,Sample,29.605,7.675,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,22.7,1,E_Red_R,Sample,29.706,7.776,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,22.794,1,E_Red_R,Sample,29.8,7.871,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,22.898,1,E_Red_R,Sample,29.904,7.975,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,22.997,1,E_Red_R,Sample,30.003,8.074,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,23.095,1,E_Red_R,Sample,30.101,8.171,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,23.2,1,E_Red_R,Sample,30.206,8.276,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,23.297,1,E_Red_R,Sample,30.303,8.374,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,23.397,1,E_Red_R,Sample,30.404,8.474,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,23.497,1,E_Red_R,Sample,30.503,8.573,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,23.595,1,E_Red_R,Sample,30.601,8.671,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,23.695,1,E_Red_R,Sample,30.701,8.772,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,23.799,1,E_Red_R,Sample,30.805,8.875,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,23.9,1,E_Red_R,Sample,30.906,8.976,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,23.997,1,E_Red_R,Sample,31.003,9.073,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,24.101,1,E_Red_R,Sample,31.107,9.177,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,24.198,1,E_Red_R,Sample,31.204,9.274,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,24.296,1,E_Red_R,Sample,31.302,9.373,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,24.394,1,E_Red_R,Sample,31.4,9.471,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,24.501,1,E_Red_R,Sample,31.507,9.577,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,24.597,1,E_Red_R,Sample,31.603,9.673,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,24.697,1,E_Red_R,Sample,31.703,9.773,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,24.799,1,E_Red_R,Sample,31.805,9.875,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,24.899,1,E_Red_R,Sample,31.906,9.976,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,24.996,1,E_Red_R,Sample,32.002,10.073,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,25.097,1,E_Red_R,Sample,32.103,10.173,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,25.195,1,E_Red_R,Sample,32.201,10.272,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,25.301,1,E_Red_R,Sample,32.308,10.378,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,25.399,1,E_Red_R,Sample,32.406,10.476,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,25.5,1,E_Red_R,Sample,32.506,10.577,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,25.6,1,E_Red_R,Sample,32.606,10.676,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,25.701,1,E_Red_R,Sample,32.707,10.777,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,25.798,1,E_Red_R,Sample,32.804,10.874,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,25.897,1,E_Red_R,Sample,32.903,10.974,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,25.998,1,E_Red_R,Sample,33.004,11.074,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,26.101,1,E_Red_R,Sample,33.107,11.178,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,26.199,1,E_Red_R,Sample,33.206,11.276,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,26.298,1,E_Red_R,Sample,33.305,11.375,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,26.398,1,E_Red_R,Sample,33.404,11.474,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,26.495,1,E_Red_R,Sample,33.502,11.572,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,26.599,1,E_Red_R,Sample,33.605,11.675,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,26.697,1,E_Red_R,Sample,33.703,11.773,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,26.8,1,E_Red_R,Sample,33.806,11.877,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,26.898,1,E_Red_R,Sample,33.905,11.975,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,26.998,1,E_Red_R,Sample,34.004,12.074,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,27.101,1,E_Red_R,Sample,34.107,12.177,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,27.198,1,E_Red_R,Sample,34.204,12.275,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,27.296,1,E_Red_R,Sample,34.303,12.373,0.965,0.868,42.563,,34.945,1,Unknown,28.103,6.173,PostTrialQuestion,,-1
99,Night,7.006,27.7,2,E_Amb_L,Sample,34.706,0,0,0.844,-0.002,,3.354,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,27.72,2,E_Amb_L,Sample,34.726,0.02,0,0.844,-0.002,,3.354,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,27.73,2,E_Amb_L,Sample,34.736,0.03,0,0.841,-0.002,,0,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,27.74,2,E_Amb_L,Sample,34.746,0.04,0,0.843,-0.002,,0.039,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,27.795,2,E_Amb_L,Sample,34.801,0.095,0,0.846,-0.002,,0.164,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,27.898,2,E_Amb_L,Sample,34.904,0.198,0,0.856,-0.002,,0.23,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,28,2,E_Amb_L,Sample,35.006,0.3,0,0.865,-0.002,,0.145,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,28.096,2,E_Amb_L,Sample,35.102,0.396,0,0.869,-0.002,,0.067,0,,-1,-1,PostTrialQuestion,,-1
99,Night,7.006,28.195,2,E_Amb_L,Sample,35.201,0.495,0,0.871,-0.002,,0.001,0,,-1,-1,PostTrialQuestion,,-1
