ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,6,Main,Expected,Amber,Left,36.41,0.00,0.0000,1.0765,-0.0025,1.32
99,Day,6,Main,Expected,Amber,Left,36.52,0.10,0.0000,0.9587,-0.0025,3.51
99,Day,6,Main,Expected,Amber,Left,36.62,0.21,0.0000,0.8433,-0.0024,0.47
99,Day,6,Main,Expected,Amber,Left,36.72,0.31,0.0025,0.8614,-0.0080,0.32
99,Day,6,Main,Expected,Amber,Left,36.82,0.41,0.0036,0.8706,-0.0089,0.15
99,Day,6,Main,Expected,Amber,Left,36.92,0.51,0.0039,0.8735,-0.0076,0.08
99,Day,6,Main,Expected,Amber,Left,37.03,0.62,0.0036,0.8724,-0.0048,0.14
99,Day,6,Main,Expected,Amber,Left,37.13,0.72,0.0029,0.8703,0.0111,0.49
99,Day,6,Main,Expected,Amber,Left,37.23,0.82,0.0028,0.8694,0.0492,0.98
99,Day,6,Main,Expected,Amber,Left,37.33,0.92,0.0045,0.8699,0.1128,1.63
99,Day,6,Main,Expected,Amber,Left,37.43,1.02,0.0111,0.8699,0.2032,2.30
99,Day,6,Main,Expected,Amber,Left,37.54,1.12,0.0253,0.8696,0.3231,2.96
99,Day,6,Main,Expected,Amber,Left,37.64,1.23,0.0459,0.8701,0.4711,3.61
99,Day,6,Main,Expected,Amber,Left,37.74,1.33,0.0740,0.8698,0.6873,4.39
99,Day,6,Main,Expected,Amber,Left,37.85,1.44,0.0835,0.8693,0.9001,5.04
99,Day,6,Main,Expected,Amber,Left,37.95,1.54,0.0821,0.8693,1.1413,5.67
99,Day,6,Main,Expected,Amber,Left,38.05,1.64,0.0665,0.8690,1.4112,6.32
99,Day,6,Main,Expected,Amber,Left,38.15,1.74,0.0468,0.8696,1.7118,6.99
99,Day,6,Main,Expected,Amber,Left,38.26,1.85,0.0257,0.8706,2.0432,7.65
99,Day,6,Main,Expected,Amber,Left,38.36,1.95,0.0140,0.8698,2.4770,8.43
99,Day,6,Main,Expected,Amber,Left,38.47,2.05,0.0235,0.8693,2.8696,9.06
99,Day,6,Main,Expected,Amber,Left,38.57,2.15,0.0531,0.8687,3.2874,9.66
99,Day,6,Main,Expected,Amber,Left,38.67,2.25,0.1003,0.8680,3.7340,10.32
99,Day,6,Main,Expected,Amber,Left,38.77,2.36,0.1540,0.8692,4.2120,11.00
99,Day,6,Main,Expected,Amber,Left,38.87,2.46,0.2106,0.8712,4.7229,11.68
99,Day,6,Main,Expected,Amber,Left,38.98,2.57,0.2678,0.8695,5.2584,12.37
99,Day,6,Main,Expected,Amber,Left,39.08,2.67,0.3327,0.8694,5.9438,13.18
99,Day,6,Main,Expected,Amber,Left,39.19,2.78,0.3845,0.8703,6.5472,13.76
99,Day,6,Main,Expected,Amber,Left,39.29,2.88,0.4387,0.8708,7.1816,14.50
99,Day,6,Main,Expected,Amber,Left,39.39,2.98,0.4954,0.8690,7.8445,15.15
99,Day,6,Main,Expected,Amber,Left,39.50,3.08,0.5541,0.8721,8.5318,15.61
99,Day,6,Main,Expected,Amber,Left,39.60,3.19,0.6263,0.8724,9.3759,15.91
