ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyResponseCorrect,SurveyRT,BrakeInput,ThrottleInput,SteeringInput,Car2Marge
UNKNOWN,0,2.927,0.037,-1,SubBlock,,,,,2.964,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,0.156,-1,SubBlock,,,,,3.083,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.223,-1,SubBlock,,,,,4.15,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.288,-1,SubBlock,,,,,4.215,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.31,-1,SubBlock,,,,,4.237,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.352,-1,SubBlock,,,,,4.278,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.358,-1,SubBlock,,,,,4.285,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.361,-1,SubBlock,,,,,4.288,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.366,-1,SubBlock,,,,,4.293,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.37,-1,SubBlock,,,,,4.297,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.374,-1,SubBlock,,,,,4.301,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.378,-1,SubBlock,,,,,4.304,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.383,-1,SubBlock,,,,,4.31,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.387,-1,SubBlock,,,,,4.314,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.393,-1,SubBlock,,,,,4.32,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.398,-1,SubBlock,,,,,4.325,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.401,-1,SubBlock,,,,,4.328,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.405,-1,SubBlock,,,,,4.331,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.411,-1,SubBlock,,,,,4.337,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.415,-1,SubBlock,,,,,4.342,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.419,-1,SubBlock,,,,,4.346,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.424,-1,SubBlock,,,,,4.351,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.429,-1,SubBlock,,,,,4.356,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.433,-1,SubBlock,,,,,4.36,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.439,-1,SubBlock,,,,,4.366,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.444,-1,SubBlock,,,,,4.371,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.449,-1,SubBlock,,,,,4.376,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.454,-1,SubBlock,,,,,4.381,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.458,-1,SubBlock,,,,,4.385,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.464,-1,SubBlock,,,,,4.391,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.469,-1,SubBlock,,,,,4.396,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.473,-1,SubBlock,,,,,4.4,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
UNKNOWN,0,2.927,1.479,-1,SubBlock,,,,,4.406,-1,,,,,0,0,,-1,-1,,,-1,50,50,0,0
