ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
97,Day,0,Practice,Expected,Amber,Left,12.86,0.00,0.0000,1.0765,-0.0025,1.32
97,Day,0,Practice,Expected,Amber,Left,12.96,0.10,0.0000,0.9587,-0.0025,3.51
97,Day,0,Practice,Expected,Amber,Left,13.06,0.21,0.0005,0.8465,-0.0037,0.46
97,Day,0,Practice,Expected,Amber,Left,13.17,0.31,0.0025,0.8614,-0.0080,0.32
97,Day,0,Practice,Expected,Amber,Left,13.27,0.41,0.0036,0.8706,-0.0089,0.15
97,Day,0,Practice,Expected,Amber,Left,13.37,0.51,0.0039,0.8735,-0.0076,0.08
97,Day,0,Practice,Expected,Amber,Left,13.47,0.61,0.0036,0.8723,-0.0054,0.10
97,Day,0,Practice,Expected,Amber,Left,13.57,0.71,0.0030,0.8699,-0.0022,0.14
97,Day,0,Practice,Expected,Amber,Left,13.67,0.82,0.0022,0.8682,0.0115,0.43
97,Day,0,Practice,Expected,Amber,Left,13.77,0.92,0.0015,0.8680,0.0445,0.87
97,Day,0,Practice,Expected,Amber,Left,13.88,1.02,0.0008,0.8702,0.1024,1.46
97,Day,0,Practice,Expected,Amber,Left,13.98,1.13,0.0033,0.8700,0.2070,2.28
97,Day,0,Practice,Expected,Amber,Left,14.09,1.23,0.0118,0.8697,0.3267,2.95
97,Day,0,Practice,Expected,Amber,Left,14.19,1.34,0.0279,0.8698,0.4745,3.59
97,Day,0,Practice,Expected,Amber,Left,14.29,1.44,0.0532,0.8696,0.6512,4.25
97,Day,0,Practice,Expected,Amber,Left,14.39,1.54,0.0862,0.8699,0.8562,4.91
97,Day,0,Practice,Expected,Amber,Left,14.50,1.64,0.1277,0.8700,1.0905,5.58
97,Day,0,Practice,Expected,Amber,Left,14.60,1.74,0.1728,0.8703,1.3544,6.26
97,Day,0,Practice,Expected,Amber,Left,14.70,1.84,0.2250,0.8701,1.7121,7.08
97,Day,0,Practice,Expected,Amber,Left,14.81,1.95,0.2638,0.8697,2.0438,7.73
97,Day,0,Practice,Expected,Amber,Left,14.91,2.06,0.3010,0.8703,2.4057,8.40
97,Day,0,Practice,Expected,Amber,Left,15.02,2.16,0.3448,0.8700,2.7968,9.06
97,Day,0,Practice,Expected,Amber,Left,15.12,2.26,0.4014,0.8699,3.2148,9.72
97,Day,0,Practice,Expected,Amber,Left,15.22,2.37,0.4786,0.8705,3.7566,10.51
97,Day,0,Practice,Expected,Amber,Left,15.33,2.47,0.5437,0.8702,4.2404,11.19
97,Day,0,Practice,Expected,Amber,Left,15.43,2.57,0.6125,0.8695,4.7550,11.92
97,Day,0,Practice,Expected,Amber,Left,15.53,2.67,0.6813,0.8716,5.2993,12.54
97,Day,0,Practice,Expected,Amber,Left,15.63,2.78,0.7406,0.8712,5.8723,13.19
97,Day,0,Practice,Expected,Amber,Left,15.74,2.88,0.7798,0.8687,6.4734,13.81
97,Day,0,Practice,Expected,Amber,Left,15.84,2.98,0.8006,0.8668,7.1003,14.38
97,Day,0,Practice,Expected,Amber,Left,15.94,3.09,0.8499,0.8657,7.8991,15.11
97,Day,0,Practice,Expected,Amber,Left,16.05,3.19,0.9055,0.8735,8.5857,15.65
97,Day,0,Practice,Expected,Amber,Left,16.15,3.30,0.9951,0.8670,9.2863,16.13
97,Day,0,Practice,Expected,Amber,Left,16.26,3.40,1.1232,0.8683,10.0097,16.61
