ParticipantID,Block,BlockStartAbs,BlockTimeRel,TrialIndex,Scene,Event,Expectancy,SignalColor,MergeSide,TimeAbs,TrialTimeRel,X,Y,Z,LaneDeviation,SpeedMPH,TrialEnded,TrialEndReason,TrialEndAbs,TrialEndRel,SurveyResponse,SurveyRT
UNKNOWN,0,3.585,0.036,-1,SubBlock,Practice,Expected,Red,Left,3.621,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,0.151,-1,SubBlock,Practice,Expected,Red,Left,3.736,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.152,-1,SubBlock,Practice,Expected,Red,Left,4.737,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.196,-1,SubBlock,Practice,Expected,Red,Left,4.782,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.208,-1,SubBlock,Practice,Expected,Red,Left,4.793,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.245,-1,SubBlock,Practice,Expected,Red,Left,4.83,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.253,-1,SubBlock,Practice,Expected,Red,Left,4.839,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.256,-1,SubBlock,Practice,Expected,Red,Left,4.841,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.258,-1,SubBlock,Practice,Expected,Red,Left,4.843,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.261,-1,SubBlock,Practice,Expected,Red,Left,4.846,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.264,-1,SubBlock,Practice,Expected,Red,Left,4.849,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.266,-1,SubBlock,Practice,Expected,Red,Left,4.852,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.269,-1,SubBlock,Practice,Expected,Red,Left,4.854,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.272,-1,SubBlock,Practice,Expected,Red,Left,4.857,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.275,-1,SubBlock,Practice,Expected,Red,Left,4.86,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.277,-1,SubBlock,Practice,Expected,Red,Left,4.863,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.28,-1,SubBlock,Practice,Expected,Red,Left,4.865,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.283,-1,SubBlock,Practice,Expected,Red,Left,4.868,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.286,-1,SubBlock,Practice,Expected,Red,Left,4.871,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.288,-1,SubBlock,Practice,Expected,Red,Left,4.874,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.291,-1,SubBlock,Practice,Expected,Red,Left,4.876,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.294,-1,SubBlock,Practice,Expected,Red,Left,4.879,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.304,-1,SubBlock,Practice,Expected,Red,Left,4.889,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.307,-1,SubBlock,Practice,Expected,Red,Left,4.892,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.31,-1,SubBlock,Practice,Expected,Red,Left,4.895,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.313,-1,SubBlock,Practice,Expected,Red,Left,4.898,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.316,-1,SubBlock,Practice,Expected,Red,Left,4.902,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.32,-1,SubBlock,Practice,Expected,Red,Left,4.905,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.323,-1,SubBlock,Practice,Expected,Red,Left,4.908,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.326,-1,SubBlock,Practice,Expected,Red,Left,4.912,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.329,-1,SubBlock,Practice,Expected,Red,Left,4.915,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.333,-1,SubBlock,Practice,Expected,Red,Left,4.918,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.336,-1,SubBlock,Practice,Expected,Red,Left,4.922,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.341,-1,SubBlock,Practice,Expected,Red,Left,4.926,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.344,-1,SubBlock,Practice,Expected,Red,Left,4.929,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.347,-1,SubBlock,Practice,Expected,Red,Left,4.932,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.35,-1,SubBlock,Practice,Expected,Red,Left,4.936,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.354,-1,SubBlock,Practice,Expected,Red,Left,4.939,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.357,-1,SubBlock,Practice,Expected,Red,Left,4.942,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.36,-1,SubBlock,Practice,Expected,Red,Left,4.946,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.364,-1,SubBlock,Practice,Expected,Red,Left,4.949,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.367,-1,SubBlock,Practice,Expected,Red,Left,4.952,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.37,-1,SubBlock,Practice,Expected,Red,Left,4.955,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.372,-1,SubBlock,Practice,Expected,Red,Left,4.958,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.375,-1,SubBlock,Practice,Expected,Red,Left,4.96,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.378,-1,SubBlock,Practice,Expected,Red,Left,4.963,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.38,-1,SubBlock,Practice,Expected,Red,Left,4.965,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.383,-1,SubBlock,Practice,Expected,Red,Left,4.968,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.385,-1,SubBlock,Practice,Expected,Red,Left,4.971,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.416,-1,SubBlock,Practice,Expected,Red,Left,5.001,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.517,-1,SubBlock,Practice,Expected,Red,Left,5.103,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.618,-1,SubBlock,Practice,Expected,Red,Left,5.203,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.718,-1,SubBlock,Practice,Expected,Red,Left,5.303,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.818,-1,SubBlock,Practice,Expected,Red,Left,5.403,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,1.916,-1,SubBlock,Practice,Expected,Red,Left,5.501,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,2.016,-1,SubBlock,Practice,Expected,Red,Left,5.601,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,2.116,-1,SubBlock,Practice,Expected,Red,Left,5.701,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,2.217,-1,SubBlock,Practice,Expected,Red,Left,5.802,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,2.318,-1,SubBlock,Practice,Expected,Red,Left,5.904,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,2.417,-1,SubBlock,Practice,Expected,Red,Left,6.002,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,2.516,-1,SubBlock,Practice,Expected,Red,Left,6.101,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,2.615,-1,SubBlock,Practice,Expected,Red,Left,6.2,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,2.716,-1,SubBlock,Practice,Expected,Red,Left,6.302,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,2.815,-1,SubBlock,Practice,Expected,Red,Left,6.4,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,2.916,-1,SubBlock,Practice,Expected,Red,Left,6.501,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,3.018,-1,SubBlock,Practice,Expected,Red,Left,6.603,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,3.116,-1,SubBlock,Practice,Expected,Red,Left,6.701,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,3.215,-1,SubBlock,Practice,Expected,Red,Left,6.801,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,3.317,-1,SubBlock,Practice,Expected,Red,Left,6.902,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,3.418,-1,SubBlock,Practice,Expected,Red,Left,7.003,-1,,,,,0,0,,-1,-1,,-1
UNKNOWN,0,3.585,3.517,-1,SubBlock,Practice,Expected,Red,Left,7.103,-1,,,,,0,0,,-1,-1,,-1
