ParticipantID,Block,TrialIndex,TrialType,Expectancy,SignalColor,MergeSide,TimeAbsolute,TimeRelative,X,Y,Z,SpeedMPH
99,Day,0,Practice,Expected,Red,Left,6.74,0.00,0.0000,1.0608,-0.0025,1.76
99,Day,0,Practice,Expected,Red,Left,6.84,0.10,0.0000,0.9234,-0.0025,3.95
99,Day,0,Practice,Expected,Red,Left,6.95,0.20,0.0005,0.8465,-0.0037,0.46
99,Day,0,Practice,Expected,Red,Left,7.05,0.31,0.0025,0.8614,-0.0080,0.32
99,Day,0,Practice,Expected,Red,Left,7.15,0.41,0.0036,0.8706,-0.0089,0.15
99,Day,0,Practice,Expected,Red,Left,7.26,0.51,0.0039,0.8735,-0.0076,0.08
99,Day,0,Practice,Expected,Red,Left,7.36,0.61,0.0036,0.8723,-0.0054,0.10
99,Day,0,Practice,Expected,Red,Left,7.46,0.72,0.0029,0.8699,-0.0034,0.10
99,Day,0,Practice,Expected,Red,Left,7.56,0.82,0.0021,0.8674,-0.0018,0.06
99,Day,0,Practice,Expected,Red,Left,7.66,0.92,0.0014,0.8665,-0.0012,0.03
99,Day,0,Practice,Expected,Red,Left,7.77,1.02,0.0009,0.8663,-0.0013,0.02
99,Day,0,Practice,Expected,Red,Left,7.87,1.13,0.0006,0.8667,-0.0016,0.02
99,Day,0,Practice,Expected,Red,Left,7.97,1.23,0.0004,0.8671,-0.0002,0.04
99,Day,0,Practice,Expected,Red,Left,8.07,1.33,0.0005,0.8678,0.0122,0.36
99,Day,0,Practice,Expected,Red,Left,8.18,1.43,0.0006,0.8690,0.0451,0.82
99,Day,0,Practice,Expected,Red,Left,8.28,1.54,0.0008,0.8700,0.1173,1.66
99,Day,0,Practice,Expected,Red,Left,8.39,1.64,0.0012,0.8698,0.2089,2.31
99,Day,0,Practice,Expected,Red,Left,8.49,1.74,0.0015,0.8701,0.3302,2.99
99,Day,0,Practice,Expected,Red,Left,8.59,1.84,0.0019,0.8700,0.4816,3.66
99,Day,0,Practice,Expected,Red,Left,8.69,1.95,0.0075,0.8698,0.6628,4.32
99,Day,0,Practice,Expected,Red,Left,8.79,2.05,0.0212,0.8698,0.8722,4.96
99,Day,0,Practice,Expected,Red,Left,8.89,2.15,0.0485,0.8697,1.1093,5.61
99,Day,0,Practice,Expected,Red,Left,9.00,2.25,0.0849,0.8692,1.3741,6.25
99,Day,0,Practice,Expected,Red,Left,9.10,2.35,0.1108,0.8702,1.6695,6.87
99,Day,0,Practice,Expected,Red,Left,9.20,2.46,0.1380,0.8695,2.0641,7.69
99,Day,0,Practice,Expected,Red,Left,9.31,2.57,0.1667,0.8701,2.4239,8.34
99,Day,0,Practice,Expected,Red,Left,9.41,2.67,0.2106,0.8697,2.8095,8.95
